theta_rad,theta_deg,Fz_mN,Fx_mN
4.513944901923450104e-01,2.586299918348080240e+01,6.411600159040507860e+05,1.064678435364953009e+06
4.505944901923448764e-01,2.581716255987032582e+01,6.398816271746112034e+05,1.063060478857744252e+06
4.497944901923449645e-01,2.577132593625986701e+01,6.320986745815278264e+05,1.048222863710183185e+06
4.489944901923448306e-01,2.572548931264939398e+01,6.344055362969556591e+05,1.045005604149728664e+06
4.481944901923449187e-01,2.567965268903893161e+01,6.364046712357444922e+05,1.039104315773827024e+06
4.473944901923450068e-01,2.563381606542847280e+01,6.407072796338014305e+05,1.039391561238777242e+06
4.465944901923448729e-01,2.558797944181799622e+01,6.386624453658162383e+05,1.027111459505948704e+06
4.457944901923449610e-01,2.554214281820753740e+01,6.220615178863380570e+05,9.980742068325877190e+05
4.449944901923448271e-01,2.549630619459706438e+01,6.096842157243164256e+05,9.772552519078999758e+05
4.441944901923449152e-01,2.545046957098660201e+01,6.345298066354026087e+05,1.032663942366559291e+06
4.433944901923450033e-01,2.540463294737614319e+01,6.200284562368000625e+05,1.005606735035060789e+06
4.425944901923448693e-01,2.535879632376566661e+01,6.314712560953639913e+05,1.035118810817856691e+06
4.417944901923449574e-01,2.531295970015520780e+01,6.160137696277319919e+05,1.010211916794931283e+06
4.409944901923448235e-01,2.526712307654473477e+01,6.210942895275072660e+05,1.030460416574541363e+06
4.401944901923449116e-01,2.522128645293427240e+01,6.054033631788754137e+05,1.008252587738606962e+06
4.393944901923449997e-01,2.517544982932381359e+01,6.072886687125145691e+05,1.024496727118780604e+06
4.385944901923448658e-01,2.512961320571333701e+01,5.919581591476012254e+05,1.005004706689812476e+06
4.377944901923449539e-01,2.508377658210287819e+01,5.785338608740037307e+05,9.901769641172061674e+05
4.369944901923448199e-01,2.503793995849240517e+01,5.790936146422540769e+05,1.005681382347148028e+06
4.361944901923449081e-01,2.499210333488194280e+01,5.687643682173324050e+05,9.907879360167841660e+05
4.353944901923449962e-01,2.494626671127148398e+01,5.671687760875322856e+05,9.885297727490860270e+05
4.345944901923448622e-01,2.490043008766101096e+01,5.660257221400485141e+05,9.882067851250846870e+05
4.337944901923449503e-01,2.485459346405054859e+01,5.760049610368007561e+05,1.010382631921184366e+06
4.329944901923448164e-01,2.480875684044007556e+01,5.719827481763688847e+05,1.002957701962400461e+06
4.321944901923449045e-01,2.476292021682961320e+01,5.683593574508674210e+05,9.966734386802538065e+05
4.313944901923449926e-01,2.471708359321915438e+01,6.136275578953103395e+05,1.098639125942100771e+06
4.305944901923448587e-01,2.467124696960868135e+01,6.149741287424663315e+05,1.101965629019803600e+06
4.297944901923449468e-01,2.462541034599821899e+01,6.079770867290749447e+05,1.086060049415971851e+06
4.289944901923450349e-01,2.457957372238775662e+01,6.270883182651227107e+05,1.127826743842176162e+06
4.281944901923449009e-01,2.453373709877728359e+01,6.179912174894342897e+05,1.108589917938072002e+06
4.273944901923449891e-01,2.448790047516682478e+01,6.108400366581522394e+05,1.094298842804055894e+06
4.265944901923448551e-01,2.444206385155635175e+01,6.310133311320302309e+05,1.140773804180416046e+06
4.257944901923449432e-01,2.439622722794588938e+01,6.209889059449643828e+05,1.121565829079505522e+06
4.249944901923450313e-01,2.435039060433542701e+01,6.130644044122798368e+05,1.107467787846006686e+06
4.241944901923448974e-01,2.430455398072495399e+01,6.073102393944017822e+05,1.095799702772998950e+06
4.233944901923449855e-01,2.425871735711449517e+01,6.182605357818088960e+05,1.120691581665764097e+06
4.225944901923448516e-01,2.421288073350402215e+01,6.114023503157282248e+05,1.106091363744138274e+06
4.217944901923449397e-01,2.416704410989355978e+01,6.068033731139677111e+05,1.094119679096237291e+06
4.209944901923450278e-01,2.412120748628309741e+01,6.091098015103292419e+05,1.096530438216296257e+06
4.201944901923448938e-01,2.407537086267262438e+01,6.050528463017240865e+05,1.084884573897566646e+06
4.193944901923449819e-01,2.402953423906216557e+01,6.146411763833031291e+05,1.104298194574036635e+06
4.185944901923448480e-01,2.398369761545169254e+01,6.083770661282069050e+05,1.089238601757022319e+06
4.177944901923449361e-01,2.393786099184123017e+01,6.032728196021853946e+05,1.077571112047490198e+06
4.169944901923450242e-01,2.389202436823077136e+01,5.985199469024017453e+05,1.067574707842656644e+06
4.161944901923448903e-01,2.384618774462029478e+01,6.233818584727804409e+05,1.124557625264564762e+06
4.153944901923449784e-01,2.380035112100983596e+01,6.261598560157776810e+05,1.129353296800618526e+06
4.145944901923448445e-01,2.375451449739936294e+01,6.179638868294929853e+05,1.108736098776691360e+06
4.137944901923449326e-01,2.370867787378890057e+01,6.113780802228793036e+05,1.092736703943923581e+06
4.129944901923450207e-01,2.366284125017844175e+01,6.108307172417804832e+05,1.085752310747849522e+06
4.121944901923448867e-01,2.361700462656796518e+01,6.244505185358821182e+05,1.113982096526504960e+06
4.113944901923449748e-01,2.357116800295750636e+01,6.138142963654830819e+05,1.089778107921413379e+06
4.105944901923448409e-01,2.352533137934703333e+01,6.037664684150873218e+05,1.069623691464892123e+06
4.097944901923449290e-01,2.347949475573657097e+01,6.054680114727064501e+05,1.073703445134522161e+06
4.089944901923450171e-01,2.343365813212611215e+01,5.963411601367879193e+05,1.054081660294027766e+06
4.081944901923448832e-01,2.338782150851563557e+01,6.043684214023688110e+05,1.075808617874390911e+06
4.073944901923449713e-01,2.334198488490517676e+01,5.929754391288957559e+05,1.054614244148233905e+06
4.065944901923448374e-01,2.329614826129470373e+01,5.827501550065055490e+05,1.037511742615173454e+06
4.057944901923449255e-01,2.325031163768424136e+01,5.724893793320981786e+05,1.022528984468003968e+06
4.049944901923450136e-01,2.320447501407378255e+01,5.636397445137675386e+05,1.010661447477517533e+06
4.041944901923448796e-01,2.315863839046330597e+01,5.942433827089203987e+05,1.092659696734549245e+06
4.033944901923449677e-01,2.311280176685284715e+01,6.037343204984667245e+05,1.120250273834198713e+06
4.025944901923448338e-01,2.306696514324237413e+01,5.923400265173503431e+05,1.103115166409434285e+06
4.017944901923449219e-01,2.302112851963191176e+01,5.798652953955079429e+05,1.084705837845373433e+06
4.009944901923450100e-01,2.297529189602145294e+01,5.689295556963698473e+05,1.070710423744955799e+06
4.001944901923448761e-01,2.292945527241097636e+01,5.595440298397617880e+05,1.060104220482604112e+06
3.993944901923449642e-01,2.288361864880051755e+01,5.739748878906157333e+05,1.105852511057423428e+06
3.985944901923448302e-01,2.283778202519004452e+01,5.632862551189297810e+05,1.087818920924302423e+06
3.977944901923449184e-01,2.279194540157958215e+01,5.666082872840894852e+05,1.099876416969259735e+06
3.969944901923450065e-01,2.274610877796912334e+01,5.578691675355887273e+05,1.083095152287059231e+06
3.961944901923448725e-01,2.270027215435865031e+01,5.503224935948726488e+05,1.069762338119574822e+06
3.953944901923449606e-01,2.265443553074818794e+01,5.562545628090936225e+05,1.078700564136961708e+06
3.945944901923448267e-01,2.260859890713771492e+01,5.832126930600550259e+05,1.140196922354939394e+06
3.937944901923449148e-01,2.256276228352725255e+01,5.804588809950788273e+05,1.131328215594528243e+06
3.929944901923450029e-01,2.251692565991679373e+01,5.777267629598873900e+05,1.123579877195466077e+06
3.921944901923448690e-01,2.247108903630632071e+01,6.481166642998205498e+05,1.207807828836183064e+06
3.913944901923449571e-01,2.242525241269585834e+01,6.482425234493189491e+05,1.202219540895194514e+06
3.905944901923448231e-01,2.237941578908538531e+01,6.388734732407415286e+05,1.174497090994840721e+06
3.897944901923449113e-01,2.233357916547492295e+01,6.305233626054114429e+05,1.150949527145111002e+06
3.889944901923449994e-01,2.228774254186446413e+01,6.362013402977681253e+05,1.164630976562519092e+06
3.881944901923448654e-01,2.224190591825399110e+01,6.251553787950385595e+05,1.139304586461109342e+06
3.873944901923449535e-01,2.219606929464352874e+01,6.392112055049155606e+05,1.177583860682213912e+06
3.865944901923448196e-01,2.215023267103305571e+01,6.246600157348596258e+05,1.147394469282224309e+06
3.857944901923449077e-01,2.210439604742259334e+01,6.128765799218248576e+05,1.126022647522564279e+06
3.849944901923449958e-01,2.205855942381213453e+01,6.011112984688394936e+05,1.106629844422734110e+06
3.841944901923448619e-01,2.201272280020166150e+01,5.883898530347610358e+05,1.088976021062899381e+06
3.833944901923449500e-01,2.196688617659119913e+01,5.793687396208570572e+05,1.083465480957407504e+06
3.825944901923448160e-01,2.192104955298072611e+01,5.743162635452516843e+05,1.085095080452619353e+06
3.817944901923449041e-01,2.187521292937026374e+01,5.898862622864465229e+05,1.137895652915619081e+06
3.809944901923449923e-01,2.182937630575980492e+01,5.724491948544258485e+05,1.108879910569167230e+06
3.801944901923448583e-01,2.178353968214933190e+01,5.578110373243360082e+05,1.086854181064370787e+06
3.793944901923449464e-01,2.173770305853886953e+01,5.504401828827227000e+05,1.069633362619637977e+06
3.785944901923450345e-01,2.169186643492841071e+01,5.498483821710733464e+05,1.065067654253732180e+06
3.777944901923449006e-01,2.164602981131793413e+01,5.495984017728138715e+05,1.060444027375726029e+06
3.769944901923449887e-01,2.160019318770747532e+01,5.490560241569419159e+05,1.054100629582477733e+06
3.761944901923448548e-01,2.155435656409700229e+01,5.808160409914590418e+05,1.131424057517435169e+06
3.753944901923449429e-01,2.150851994048653992e+01,5.890392733725629514e+05,1.151841230272683315e+06
3.745944901923450310e-01,2.146268331687608111e+01,5.796446940840459429e+05,1.129949423343170667e+06
3.737944901923448970e-01,2.141684669326560453e+01,5.822227691766411299e+05,1.139248046182226390e+06
3.729944901923449851e-01,2.137101006965514571e+01,5.729378806550522568e+05,1.120533363684528740e+06
3.721944901923448512e-01,2.132517344604467269e+01,5.714555623002634384e+05,1.121487515129471663e+06
3.713944901923449393e-01,2.127933682243421032e+01,5.633708156322699506e+05,1.105378509133174783e+06
3.705944901923450274e-01,2.123350019882375150e+01,5.558322600559141720e+05,1.092040506489152554e+06
3.697944901923448935e-01,2.118766357521327492e+01,5.691322949377374025e+05,1.133970163701514481e+06
3.689944901923449816e-01,2.114182695160281611e+01,5.578628303462808253e+05,1.114922067234051647e+06
3.681944901923448477e-01,2.109599032799234308e+01,5.503459524607914500e+05,1.108800440530258464e+06
3.673944901923449358e-01,2.105015370438188071e+01,5.524458805510991951e+05,1.127497899190739729e+06
3.665944901923450239e-01,2.100431708077142190e+01,5.331980387286216719e+05,1.106352595256911824e+06
3.657944901923448899e-01,2.095848045716094532e+01,5.207564887543045334e+05,1.090128766390426783e+06
3.649944901923449780e-01,2.091264383355048651e+01,5.630304697226702701e+05,1.195036270445196657e+06
3.641944901923448441e-01,2.086680720994001348e+01,5.602358052790865768e+05,1.189159361572775990e+06
3.633944901923449322e-01,2.082097058632955111e+01,5.513845884735700674e+05,1.166482725837226491e+06
3.625944901923450203e-01,2.077513396271909230e+01,5.595685622541670455e+05,1.190903229938086821e+06
3.617944901923448864e-01,2.072929733910861927e+01,5.519277299949341686e+05,1.170324323290573433e+06
3.609944901923449745e-01,2.068346071549815690e+01,5.477994112990167923e+05,1.154651517447639722e+06
3.601944901923448406e-01,2.063762409188768387e+01,5.446837647770905169e+05,1.141597102530162083e+06
3.593944901923449287e-01,2.059178746827722151e+01,5.420759331125941826e+05,1.130092956640674034e+06
3.585944901923450168e-01,2.054595084466676269e+01,5.704483180678269127e+05,1.198870882564576343e+06
3.577944901923448828e-01,2.050011422105628967e+01,5.684478069092826918e+05,1.182656041965961456e+06
3.569944901923449709e-01,2.045427759744582730e+01,5.619141985559762688e+05,1.156758492864300730e+06
3.561944901923448370e-01,2.040844097383535427e+01,5.558123820512482198e+05,1.135121859749307390e+06
3.553944901923449251e-01,2.036260435022489190e+01,5.490374553973780712e+05,1.115790839884785237e+06
3.545944901923450132e-01,2.031676772661443309e+01,5.425687087999214418e+05,1.099123103536184877e+06
3.537944901923451013e-01,2.027093110300397072e+01,5.481656970718612429e+05,1.118417745232695714e+06
3.529944901923447453e-01,2.022509447939348348e+01,5.374457588442374254e+05,1.098486979646407301e+06
3.521944901923448334e-01,2.017925785578302467e+01,5.266032172523110639e+05,1.081815145553221228e+06
3.513944901923449216e-01,2.013342123217256230e+01,5.233434634055677452e+05,1.083887761937786592e+06
3.505944901923450097e-01,2.008758460856210348e+01,5.282688884201762266e+05,1.109179505491634132e+06
3.497944901923450978e-01,2.004174798495164112e+01,5.173098342359552626e+05,1.087560356252350379e+06
3.489944901923447418e-01,1.999591136134115388e+01,5.076821767362628598e+05,1.070027146931044292e+06
3.481944901923448299e-01,1.995007473773069506e+01,4.987208135846846271e+05,1.055660658468227834e+06
3.473944901923449180e-01,1.990423811412023269e+01,5.210842807160899974e+05,1.128891563805792248e+06
3.465944901923450061e-01,1.985840149050977388e+01,5.087919245351787540e+05,1.104650992248901399e+06
3.457944901923450942e-01,1.981256486689931151e+01,5.015263873858816805e+05,1.092024836199373240e+06
3.449944901923447382e-01,1.976672824328882427e+01,5.011549251551458146e+05,1.093622970157906413e+06
3.441944901923448263e-01,1.972089161967836546e+01,5.009741436823329423e+05,1.096732681039368035e+06
3.433944901923449144e-01,1.967505499606790309e+01,5.100956367992266314e+05,1.126644252295651473e+06
3.425944901923450026e-01,1.962921837245744427e+01,5.077593497866446269e+05,1.121352004479784053e+06
3.417944901923450907e-01,1.958338174884698191e+01,5.072288183156381128e+05,1.114284170382679207e+06
3.409944901923447347e-01,1.953754512523649822e+01,5.199673722090818919e+05,1.144335652634923812e+06
3.401944901923448228e-01,1.949170850162603585e+01,5.167920468401144026e+05,1.129964784025543137e+06
3.393944901923449109e-01,1.944587187801557349e+01,5.353414363606609404e+05,1.178120809204180492e+06
3.385944901923449990e-01,1.940003525440511467e+01,5.288247750831666635e+05,1.156546255107819103e+06
3.377944901923450871e-01,1.935419863079465230e+01,5.676727956599452300e+05,1.266020809398337733e+06
3.369944901923447311e-01,1.930836200718416862e+01,5.573683367457243148e+05,1.237159833378347801e+06
3.361944901923448192e-01,1.926252538357370625e+01,5.489125769622188527e+05,1.215615998332703719e+06
3.353944901923449073e-01,1.921668875996324388e+01,5.466982219300225843e+05,1.213524234197864309e+06
3.345944901923449954e-01,1.917085213635278507e+01,5.391599890429223888e+05,1.197298757050660206e+06
3.337944901923450836e-01,1.912501551274232270e+01,5.333234400770673528e+05,1.183970913796189474e+06
3.329944901923447276e-01,1.907917888913183901e+01,5.357673202938337345e+05,1.192884348943145480e+06
3.321944901923448157e-01,1.903334226552137665e+01,5.291538245424374472e+05,1.178018547040348873e+06
3.313944901923449038e-01,1.898750564191091428e+01,5.336104999035912333e+05,1.193618573237001896e+06
3.305944901923449919e-01,1.894166901830045546e+01,5.382393855814725393e+05,1.210665908748196438e+06
3.297944901923450800e-01,1.889583239468999309e+01,5.313129497087919153e+05,1.193696912123529706e+06
3.289944901923447240e-01,1.884999577107950941e+01,5.405166874111699872e+05,1.220705371091097360e+06
3.281944901923448121e-01,1.880415914746904704e+01,5.537612508609555662e+05,1.259933456199591048e+06
3.273944901923449002e-01,1.875832252385858467e+01,5.451317633515830385e+05,1.235255644458286464e+06
3.265944901923449883e-01,1.871248590024812586e+01,5.386631672589069931e+05,1.216861125631827861e+06
3.257944901923450765e-01,1.866664927663766349e+01,5.335792516561832745e+05,1.202689538668274181e+06
3.249944901923447205e-01,1.862081265302717981e+01,5.296369607915990055e+05,1.191197933388724923e+06
3.241944901923448086e-01,1.857497602941671744e+01,5.292515050408891402e+05,1.177749563517515780e+06
3.233944901923448967e-01,1.852913940580625862e+01,5.291757637275035959e+05,1.163814601178797893e+06
3.225944901923449848e-01,1.848330278219579625e+01,5.284560183451746125e+05,1.149890373525438830e+06
3.217944901923450729e-01,1.843746615858533389e+01,5.265499763521732530e+05,1.135567280482397880e+06
3.209944901923447169e-01,1.839162953497485020e+01,5.242171785886408761e+05,1.121845191647279775e+06
3.201944901923448050e-01,1.834579291136438783e+01,5.207226403981621843e+05,1.108047466405139305e+06
3.193944901923448931e-01,1.829995628775392902e+01,5.158754211342388880e+05,1.094237739374773577e+06
3.185944901923449812e-01,1.825411966414346665e+01,5.466466049159234390e+05,1.192833234917731257e+06
3.177944901923450693e-01,1.820828304053300428e+01,5.530114128340254538e+05,1.220592934685416520e+06
3.169944901923447134e-01,1.816244641692252060e+01,5.439538014150719391e+05,1.205325034329402959e+06
3.161944901923448015e-01,1.811660979331205823e+01,5.338704662994013634e+05,1.190899706808429211e+06
3.153944901923448896e-01,1.807077316970159941e+01,5.202714072922478663e+05,1.164156975941016572e+06
3.145944901923449777e-01,1.802493654609113705e+01,5.128609031318941270e+05,1.155326039563042112e+06
3.137944901923450658e-01,1.797909992248067468e+01,5.017547929322587443e+05,1.136030283588060876e+06
3.129944901923447098e-01,1.793326329887019099e+01,4.940530335944566177e+05,1.127268973020940553e+06
3.121944901923447979e-01,1.788742667525972863e+01,4.842313959305725293e+05,1.113569457979271887e+06
3.113944901923448860e-01,1.784159005164926981e+01,4.738795998057914549e+05,1.101247637610867387e+06
3.105944901923449741e-01,1.779575342803880744e+01,4.647223472874887520e+05,1.091912350033743074e+06
3.097944901923450622e-01,1.774991680442834507e+01,4.571185237923933892e+05,1.083909307336584432e+06
3.089944901923451503e-01,1.770408018081788626e+01,4.914085744338385994e+05,1.199567514572673710e+06
3.081944901923447944e-01,1.765824355720739902e+01,5.049792928235165309e+05,1.251523606438859366e+06
3.073944901923448825e-01,1.761240693359694021e+01,5.005185179626668687e+05,1.244303313816403039e+06
3.065944901923449706e-01,1.756657030998647784e+01,5.113620251470374060e+05,1.274077134710563347e+06
3.057944901923450587e-01,1.752073368637601902e+01,5.090213894581928034e+05,1.260431330288045807e+06
3.049944901923451468e-01,1.747489706276555665e+01,5.078258848848830094e+05,1.249292796017500805e+06
3.041944901923447908e-01,1.742906043915506942e+01,5.159594329064502963e+05,1.268688366936122067e+06
3.033944901923448789e-01,1.738322381554461060e+01,5.132762707505151047e+05,1.254818535827346146e+06
3.025944901923449670e-01,1.733738719193414823e+01,5.102957919006983284e+05,1.243305277726199478e+06
3.017944901923450551e-01,1.729155056832368942e+01,5.139475757577711483e+05,1.256588979788742959e+06
3.009944901923451432e-01,1.724571394471322705e+01,5.073827904805839062e+05,1.242571679716461571e+06
3.001944901923447873e-01,1.719987732110273981e+01,5.492050260238264455e+05,1.258761030133953551e+06
2.993944901923448754e-01,1.715404069749228100e+01,5.328948130167395575e+05,1.228434711593049811e+06
2.985944901923449635e-01,1.710820407388181863e+01,5.425221112697100034e+05,1.279636893998351647e+06
2.977944901923450516e-01,1.706236745027135981e+01,5.246145798946210416e+05,1.242415033818423515e+06
2.969944901923451397e-01,1.701653082666089745e+01,5.080663109492983785e+05,1.211922194752375362e+06
2.961944901923447837e-01,1.697069420305041021e+01,4.932191949349212809e+05,1.187068811637222068e+06
2.953944901923448718e-01,1.692485757943995139e+01,4.921899876350219711e+05,1.207223980091728270e+06
2.945944901923449599e-01,1.687902095582948903e+01,4.792518595004623057e+05,1.183168465333985863e+06
2.937944901923450480e-01,1.683318433221903021e+01,4.769641854245620780e+05,1.176545852283346001e+06
2.929944901923451361e-01,1.678734770860856784e+01,4.788061665582126006e+05,1.184493954367653932e+06
2.921944901923447802e-01,1.674151108499808061e+01,4.855153984790335526e+05,1.210006217530909693e+06
2.913944901923448683e-01,1.669567446138762179e+01,4.810801227397655603e+05,1.199293091522181174e+06
2.905944901923449564e-01,1.664983783777715942e+01,4.783959970300772111e+05,1.189186097409750102e+06
2.897944901923450445e-01,1.660400121416670061e+01,4.771351149301847327e+05,1.178172823725214461e+06
2.889944901923451326e-01,1.655816459055623824e+01,4.956550281832717010e+05,1.234478045004579006e+06
2.881944901923447766e-01,1.651232796694575100e+01,4.980325487626843387e+05,1.238931649802215397e+06
2.873944901923448647e-01,1.646649134333529219e+01,4.949289690799248638e+05,1.216543482327260077e+06
2.865944901923449528e-01,1.642065471972482982e+01,4.922804551851059077e+05,1.197918552285590908e+06
2.857944901923450409e-01,1.637481809611437100e+01,5.048570118022689712e+05,1.233598443232965656e+06
2.849944901923451290e-01,1.632898147250390863e+01,4.987987623237653752e+05,1.210033063551051542e+06
2.841944901923447730e-01,1.628314484889342140e+01,4.912509587757744011e+05,1.189234170665625716e+06
2.833944901923448612e-01,1.623730822528296258e+01,4.812523081511573982e+05,1.169745942321190843e+06
2.825944901923449493e-01,1.619147160167250021e+01,4.769989588752604905e+05,1.172319929716047132e+06
2.817944901923450374e-01,1.614563497806204140e+01,4.659110559089326998e+05,1.153557245880494360e+06
2.809944901923451255e-01,1.609979835445157903e+01,4.655788298726419453e+05,1.171556319297561888e+06
2.801944901923447695e-01,1.605396173084109179e+01,4.836721544442296727e+05,1.252814615146690281e+06
2.793944901923448576e-01,1.600812510723063298e+01,4.725560093563810806e+05,1.221468092430338264e+06
2.785944901923449457e-01,1.596228848362017239e+01,4.622065946177886799e+05,1.198223754123634193e+06
2.777944901923450338e-01,1.591645186000971002e+01,4.540730044509854051e+05,1.181720185462778900e+06
2.769944901923451219e-01,1.587061523639924943e+01,4.465915384236203972e+05,1.168544320828978205e+06
2.761944901923447659e-01,1.582477861278876397e+01,4.529309981307327398e+05,1.204727534552853089e+06
2.753944901923448541e-01,1.577894198917830337e+01,4.512110121464213007e+05,1.213246046562839532e+06
2.745944901923449422e-01,1.573310536556784278e+01,4.457954719414107967e+05,1.209363418560756603e+06
2.737944901923450303e-01,1.568726874195738219e+01,4.366023079493034747e+05,1.193248022077063099e+06
2.729944901923451184e-01,1.564143211834691982e+01,4.292527329168448923e+05,1.181094543103275122e+06
2.721944901923447624e-01,1.559559549473643436e+01,4.924248737135982374e+05,1.276167488947228994e+06
2.713944901923448505e-01,1.554975887112597377e+01,5.008198483358112862e+05,1.303480329720498296e+06
2.705944901923449386e-01,1.550392224751551318e+01,4.971270321488982881e+05,1.284689353127256967e+06
2.697944901923450267e-01,1.545808562390505259e+01,4.920638919604404946e+05,1.265224921926039038e+06
2.689944901923451148e-01,1.541224900029459022e+01,4.883169972408611793e+05,1.248499856242998503e+06
2.681944901923447588e-01,1.536641237668410476e+01,4.893118732908365200e+05,1.252360917739764089e+06
2.673944901923448469e-01,1.532057575307364417e+01,4.988441069316189969e+05,1.291155081820323598e+06
2.665944901923449351e-01,1.527473912946318357e+01,4.891357484464032459e+05,1.262995152335037012e+06
2.657944901923450232e-01,1.522890250585272298e+01,4.794657487539970316e+05,1.239373764650958125e+06
2.649944901923451113e-01,1.518306588224226239e+01,4.705475128589996602e+05,1.219009923769649118e+06
2.641944901923447553e-01,1.513722925863177515e+01,4.699114385528293788e+05,1.229557596470922930e+06
2.633944901923448434e-01,1.509139263502131456e+01,4.562886853380123503e+05,1.204771788810947677e+06
2.625944901923449315e-01,1.504555601141085397e+01,4.445671908469340997e+05,1.191191718194092624e+06
2.617944901923450196e-01,1.499971938780039338e+01,4.436874602526878589e+05,1.210759867566127097e+06
2.609944901923451077e-01,1.495388276418993279e+01,4.392581142198196030e+05,1.199949726696235128e+06
2.601944901923447517e-01,1.490804614057944555e+01,4.354958701316727092e+05,1.192377202560271835e+06
2.593944901923448398e-01,1.486220951696898496e+01,4.494214599010766251e+05,1.247833641903868876e+06
2.585944901923449279e-01,1.481637289335852437e+01,4.495249633472923306e+05,1.249927664839298464e+06
2.577944901923450161e-01,1.477053626974806377e+01,4.465471809016917832e+05,1.238422073324165307e+06
2.569944901923451042e-01,1.472469964613760318e+01,4.454910920460503548e+05,1.228231788951263297e+06
2.561944901923447482e-01,1.467886302252711594e+01,4.458564204354285612e+05,1.217695147134866100e+06
2.553944901923448363e-01,1.463302639891665535e+01,4.520880111531077418e+05,1.230902755952418083e+06
2.545944901923449244e-01,1.458718977530619476e+01,4.508399626995245926e+05,1.216501734375648666e+06
2.537944901923450125e-01,1.454135315169573417e+01,4.571934263030628790e+05,1.234500442947639152e+06
2.529944901923451006e-01,1.449551652808527358e+01,4.540948834953175392e+05,1.216500259200637462e+06
2.521944901923447446e-01,1.444967990447478634e+01,4.621968056156141683e+05,1.244435663178935880e+06
2.513944901923448327e-01,1.440384328086432575e+01,4.837674037894009962e+05,1.327961317948545795e+06
2.505944901923449208e-01,1.435800665725386516e+01,4.759679437453816063e+05,1.295768870346819982e+06
2.497944901923450089e-01,1.431217003364340457e+01,4.690056669810758322e+05,1.270798318981647957e+06
2.489944901923450971e-01,1.426633341003294397e+01,4.625321638757275068e+05,1.250921350906346692e+06
2.481944901923447411e-01,1.422049678642245674e+01,4.561944962946217856e+05,1.234106757954123663e+06
2.473944901923448292e-01,1.417466016281199614e+01,4.497204665672770352e+05,1.219320080868350109e+06
2.465944901923449173e-01,1.412882353920153555e+01,4.428938477481682785e+05,1.205959607731905067e+06
2.457944901923450054e-01,1.408298691559107496e+01,4.355718374613591586e+05,1.193687760134670418e+06
2.449944901923450935e-01,1.403715029198061437e+01,4.271475061664853129e+05,1.181434392825523391e+06
2.441944901923447375e-01,1.399131366837012713e+01,4.883419320752666099e+05,1.421148550905350829e+06
2.433944901923448256e-01,1.394547704475966654e+01,4.773026299994344008e+05,1.378816893593743211e+06
2.425944901923449137e-01,1.389964042114920595e+01,4.671535448994582403e+05,1.333625250788068632e+06
2.417944901923450018e-01,1.385380379753874536e+01,4.599374146688850597e+05,1.299699670320058474e+06
2.409944901923450900e-01,1.380796717392828477e+01,4.539304187643422629e+05,1.272524125633928226e+06
2.401944901923447340e-01,1.376213055031779753e+01,4.482425516135926591e+05,1.249673129022456007e+06
2.393944901923448221e-01,1.371629392670733694e+01,4.424826892252881080e+05,1.229658383934616344e+06
2.385944901923449102e-01,1.367045730309687634e+01,4.363391398704557214e+05,1.211661075914982008e+06
2.377944901923449983e-01,1.362462067948641575e+01,4.296501786262522801e+05,1.195234896125431638e+06
2.369944901923450864e-01,1.357878405587595516e+01,4.211541014240569202e+05,1.178173692508395528e+06
2.361944901923447304e-01,1.353294743226546970e+01,4.308536810375198838e+05,1.219273440634340979e+06
2.353944901923448185e-01,1.348711080865500733e+01,4.326076334127479349e+05,1.232905759161397116e+06
2.345944901923449066e-01,1.344127418504454674e+01,4.235252401977559784e+05,1.206827718271476217e+06
2.337944901923449947e-01,1.339543756143408615e+01,4.151793540380626800e+05,1.185716064436031971e+06
2.329944901923450828e-01,1.334960093782362556e+01,4.195241309898514883e+05,1.211346586492014816e+06
2.321944901923447269e-01,1.330376431421314010e+01,4.151766128593233298e+05,1.203193592756506754e+06
2.313944901923448150e-01,1.325792769060267773e+01,4.096769547818586580e+05,1.193928842975382227e+06
2.305944901923449031e-01,1.321209106699221714e+01,4.078426376370994258e+05,1.203764292718195589e+06
2.297944901923449912e-01,1.316625444338175654e+01,4.005912309609685326e+05,1.190410964064766420e+06
2.289944901923450793e-01,1.312041781977129595e+01,4.138074475405504345e+05,1.249114682790114544e+06
2.281944901923447233e-01,1.307458119616081049e+01,4.134606966221368057e+05,1.243413334918603534e+06
2.273944901923448114e-01,1.302874457255034990e+01,4.128735224222951219e+05,1.239589458914678311e+06
2.265944901923448995e-01,1.298290794893988753e+01,4.247000448951283470e+05,1.289749139796586242e+06
2.257944901923449876e-01,1.293707132532942694e+01,4.218317327362956130e+05,1.277889227761676535e+06
2.249944901923450757e-01,1.289123470171896635e+01,4.192154998622360872e+05,1.268582734779629158e+06
2.241944901923447198e-01,1.284539807810848089e+01,4.167241494897050434e+05,1.260958644496070920e+06
2.233944901923448079e-01,1.279956145449802030e+01,4.237566302346639568e+05,1.279575757879019715e+06
2.225944901923448960e-01,1.275372483088755793e+01,4.230668135431262199e+05,1.265005583309541224e+06
2.217944901923449841e-01,1.270788820727709734e+01,4.464016484118658118e+05,1.358145611077986890e+06
2.209944901923450722e-01,1.266205158366663674e+01,4.421989300750553375e+05,1.332152014567570528e+06
2.201944901923447162e-01,1.261621496005615128e+01,4.402630860615948332e+05,1.317361106492102146e+06
2.193944901923448043e-01,1.257037833644569069e+01,4.416280622365293093e+05,1.319781327611858258e+06
